"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.143121960E2,2.705447078E-1,-1.353762627E0,8.328217268E-1
2.143172061E2,5.060052276E-1,-1.409087181E0,7.588856220E-1
2.143222160E2,7.521013618E-1,-1.468502045E0,7.292803526E-1
2.143272260E2,1.046463013E0,-1.540515900E0,7.210235596E-1
2.143322360E2,1.363082647E0,-1.617461681E0,7.097005844E-1
2.143372921E2,1.620219469E0,-1.709491730E0,6.389312744E-1
2.143423044E2,1.880284071E0,-1.763515949E0,5.503387451E-1
2.143473167E2,2.106878757E0,-1.827891827E0,3.903061152E-1
2.143523290E2,2.305801868E0,-1.856506348E0,2.577329874E-1
2.143570190E2,2.422469378E0,-1.922553539E0,9.632790089E-2
2.143620177E2,2.519746780E0,-1.981677055E0,-2.479577065E-2
2.143670164E2,2.594875097E0,-2.023369789E0,-1.862686872E-1
2.143720150E2,2.559542656E0,-2.082886696E0,-3.298969269E-1
2.143770570E2,2.484453201E0,-2.096239090E0,-4.871622324E-1
2.143820579E2,2.376694441E0,-2.007882595E0,-6.676470041E-1
2.143870588E2,2.208902836E0,-1.978743553E0,-8.951988220E-1
2.143920598E2,2.043133020E0,-1.890387535E0,-1.113660336E0
2.143970953E2,1.739578128E0,-1.890537739E0,-1.370167971E0
2.144020981E2,1.310644984E0,-1.913942337E0,-1.551535606E0
2.144071008E2,8.602886200E-1,-2.005338669E0,-1.608719230E0
2.144121036E2,4.132651091E-1,-2.226108551E0,-1.607506037E0
2.144173964E2,6.189155579E-2,-2.451138496E0,-1.633289456E0
2.144224145E2,-2.269885540E-1,-2.645591259E0,-1.643859386E0
2.144274326E2,-5.357877612E-1,-2.730587006E0,-1.637691379E0
2.144324507E2,-8.149243593E-1,-2.840777397E0,-1.498134136E0
2.144374377E2,-9.979928732E-1,-2.957053185E0,-1.390114665E0
2.144424542E2,-1.189407468E0,-3.084277630E0,-1.212920547E0
2.144474707E2,-1.346221447E0,-3.058100700E0,-1.047446489E0
2.144524871E2,-1.411576748E0,-2.881746292E0,-9.544448853E-1
2.144574787E2,-1.521130085E0,-2.647588253E0,-9.205101728E-1
2.144624939E2,-1.569360137E0,-2.346212387E0,-9.756394625E-1
2.144675090E2,-1.632059097E0,-1.924462795E0,-1.052950144E0
2.144725242E2,-1.673518419E0,-1.473271370E0,-1.172878265E0
2.144775195E2,-1.805508852E0,-1.000263214E0,-1.320811868E0
2.144825336E2,-1.896168947E0,-5.179195404E-1,-1.400623798E0
2.144875477E2,-1.902364492E0,-7.747936249E-2,-1.402332783E0
2.144925619E2,-1.955102921E0,2.590532303E-1,-1.380667925E0
2.144975601E2,-2.037837982E0,5.266532898E-1,-1.192616820E0
2.145025734E2,-2.119285107E0,7.470865250E-1,-9.899422526E-1
2.145075867E2,-2.034523726E0,9.720325470E-1,-8.431617022E-1
2.145126000E2,-1.921771049E0,1.122077942E0,-6.475383043E-1
2.145173382E2,-1.658183694E0,1.235789299E0,-4.127940536E-1
2.145223373E2,-1.377544761E0,1.328287125E0,-1.512733698E-1
2.145273364E2,-1.035201788E0,1.480903625E0,2.157369852E-1
2.145323356E2,-6.358463764E-1,1.545084000E0,6.231918335E-1
2.145376384E2,-1.743013859E-1,1.454855919E0,1.040370941E0
2.145426536E2,1.005649567E-1,1.371264458E0,1.417710543E0
2.145476688E2,3.058383465E-1,1.269577980E0,1.737650394E0
2.145526839E2,3.807967901E-1,1.181471825E0,1.990791559E0
2.145576793E2,3.811382055E-1,1.112900734E0,2.199624538E0
2.145626934E2,2.376339436E-1,1.129610062E0,2.202207327E0
2.145677075E2,-5.668437481E-2,1.210039139E0,2.042093754E0
2.145727217E2,-4.686732888E-1,1.400803566E0,1.791447163E0
2.145774574E2,-8.754812479E-1,1.602259636E0,1.569558382E0
2.145824572E2,-1.288450122E0,1.812865257E0,1.370279908E0
2.145874570E2,-1.728936076E0,1.977881432E0,1.108206272E0
2.145924568E2,-2.160691023E0,2.255267143E0,7.435463071E-1
2.145977578E2,-2.521336555E0,2.673424721E0,3.116488457E-1
2.146027736E2,-2.868084908E0,3.110600471E0,-1.462598443E-1
2.146077893E2,-3.125399828E0,3.468564034E0,-5.931822062E-1
2.146128050E2,-3.290704250E0,3.761786461E0,-8.720215559E-1
2.146177987E2,-3.391521454E0,3.940176964E0,-1.026691198E0
2.146228133E2,-3.517649412E0,4.022404671E0,-1.074713707E0
2.146278278E2,-3.617908478E0,3.947090149E0,-1.015586019E0
2.146328424E2,-3.622478962E0,3.757555962E0,-9.053331017E-1
2.146378394E2,-3.482350826E0,3.540055275E0,-7.941323519E-1
2.146428531E2,-3.309672594E0,3.294618607E0,-6.758818626E-1
2.146478667E2,-3.075171232E0,3.070289612E0,-6.067184210E-1
2.146528803E2,-2.850768089E0,2.897528648E0,-5.661974549E-1
2.146578799E2,-2.614115238E0,2.768480301E0,-5.727407336E-1
2.146628929E2,-2.460840702E0,2.652552605E0,-6.161696911E-1
2.146679058E2,-2.289156437E0,2.614855766E0,-5.962380171E-1
2.146729187E2,-2.066681623E0,2.511209488E0,-5.236279964E-1
2.146779203E2,-1.834583044E0,2.402639389E0,-3.903902173E-1
2.146829326E2,-1.612872601E0,2.242486000E0,-1.437901258E-1
2.146879450E2,-1.311532140E0,2.019949913E0,1.456292868E-1
2.146929573E2,-1.042787671E0,1.776874542E0,4.413181543E-1
2.146979607E2,-7.758173347E-1,1.524559021E0,6.397436857E-1
2.147029725E2,-5.146909356E-1,1.313771248E0,8.065371513E-1
2.147079844E2,-3.385567069E-1,1.090608597E0,9.179393053E-1
2.147129963E2,-9.862077236E-2,8.400564194E-1,1.024539351E0
2.147180009E2,9.940665960E-2,5.555334091E-1,1.043938041E0
2.147230124E2,2.652664781E-1,3.399276733E-1,9.711368084E-1
2.147280239E2,3.822744489E-1,1.309862137E-1,9.555832148E-1
2.147330354E2,5.236263275E-1,-1.352529526E-1,8.815909624E-1
2.147380411E2,6.648839712E-1,-3.493251801E-1,7.885719538E-1
2.147430523E2,7.600517273E-1,-5.663032532E-1,7.274103165E-1
2.147480635E2,8.787922859E-1,-7.569046021E-1,6.871896982E-1
2.147530747E2,8.824401498E-1,-9.361238480E-1,6.129616499E-1
2.147580812E2,9.007867575E-1,-1.129104614E0,4.870223999E-1
2.147630921E2,8.446710706E-1,-1.341801643E0,2.956905365E-1
2.147681031E2,7.249930501E-1,-1.529997826E0,1.271842718E-1
2.147731140E2,5.659033060E-1,-1.706230640E0,-1.034605503E-1
2.147781213E2,3.594887257E-1,-1.788046837E0,-3.557962179E-1
2.147831321E2,2.258899808E-1,-1.865183830E0,-5.430727005E-1
2.147881428E2,9.137010574E-2,-1.899393082E0,-5.905500650E-1
2.147931536E2,3.428345919E-2,-2.002551556E0,-6.010416746E-1
2.147981614E2,-8.256149292E-2,-2.177543640E0,-5.919457674E-1
2.148031720E2,-1.725952625E-1,-2.374061108E0,-5.823295116E-1
2.148081826E2,-2.337155938E-1,-2.635145187E0,-5.683100224E-1
2.148131932E2,-3.062530756E-1,-2.805275917E0,-5.348638296E-1
2.148182014E2,-3.541879058E-1,-3.001749039E0,-5.259320736E-1
2.148232119E2,-3.702734113E-1,-3.082307816E0,-5.934302807E-1
2.148282223E2,-1.860393882E-1,-3.063867569E0,-6.173954606E-1
2.148332328E2,2.293812037E-1,-3.070980072E0,-3.757994175E-1
2.148382414E2,5.315671563E-1,-3.124662399E0,-7.735025883E-2
2.148432518E2,7.245306373E-1,-3.193184853E0,2.190387249E-1
2.148482622E2,8.001762629E-1,-3.197612762E0,4.070298672E-1
2.148532725E2,7.866951227E-1,-3.271287918E0,4.376780987E-1
2.148582814E2,6.992625594E-1,-3.217374325E0,4.217691422E-1
2.148632917E2,5.721376538E-1,-3.114258766E0,2.906080484E-1
2.148683020E2,3.507826328E-1,-2.923670292E0,5.257093906E-2
2.148733123E2,2.166833282E-1,-2.688088417E0,-2.533031702E-1
2.148783214E2,1.935084462E-1,-2.281935215E0,-5.429692268E-1
2.148833317E2,2.002376914E-1,-1.754378319E0,-8.993535042E-1
2.148883419E2,3.172735572E-1,-1.156332016E0,-1.207086325E0
2.148933521E2,4.094496369E-1,-6.659803391E-1,-1.376438856E0
2.148983613E2,4.574440718E-1,-3.166055679E-1,-1.368056059E0
2.149033715E2,5.011786222E-1,-1.121311188E-1,-1.286811829E0
2.149083817E2,4.317065477E-1,4.815959930E-2,-1.107146502E0
2.149133919E2,2.923568487E-1,2.528686523E-1,-9.228091240E-1
2.149184013E2,1.034260392E-1,4.870681763E-1,-8.411095738E-1
2.149234115E2,-1.081842184E-1,7.047443390E-1,-8.831768036E-1
2.149284217E2,-2.584446967E-1,9.579620361E-1,-9.645583630E-1
2.149334318E2,-3.377515674E-1,1.271176338E0,-1.006058931E0
2.149384413E2,-3.607000113E-1,1.561817169E0,-8.985753059E-1
2.149434514E2,-3.124563098E-1,1.609904289E0,-6.934848428E-1
2.149484615E2,-2.296086848E-1,1.614181519E0,-4.267689586E-1
2.149534717E2,-7.466906309E-2,1.602164268E0,-8.238837123E-2
2.149584812E2,4.766431451E-2,1.704152107E0,2.956683040E-1
2.149634913E2,8.471339941E-2,1.713724136E0,6.969173551E-1
2.149685014E2,2.203716040E-1,1.557462692E0,1.086125255E0
2.149735115E2,4.253348708E-1,1.258280754E0,1.512492776E0
2.149785212E2,6.616324186E-1,1.006472588E0,2.097069740E0
2.149835313E2,9.825753570E-1,8.384294510E-1,2.688502550E0
2.149885414E2,1.279356241E0,7.862348557E-1,3.206902981E0
2.149935514E2,1.523193955E0,8.161554337E-1,3.602559566E0
2.149985611E2,1.707614899E0,1.025365829E0,4.050927639E0
2.150035712E2,1.850133419E0,1.274168968E0,4.198168278E0
2.150085812E2,1.952264547E0,1.528255463E0,4.038457394E0
2.150135913E2,1.981995583E0,1.744415283E0,3.571219206E0
2.150186011E2,1.896678209E0,1.956118584E0,3.005709171E0
2.150236111E2,1.722726107E0,2.241170883E0,2.500543594E0
2.150286211E2,1.427311420E0,2.447788239E0,2.034790516E0
2.150336312E2,1.133623719E0,2.606760025E0,1.629405022E0
2.150386411E2,9.649361968E-1,2.759584427E0,1.304272771E0
2.150436511E2,8.449681997E-1,2.940484047E0,1.013815403E0
2.150486611E2,8.121397495E-1,3.117262840E0,7.282695770E-1
2.150536712E2,9.049602151E-1,3.221277237E0,4.270415306E-1
2.150586810E2,1.030462027E0,3.285573959E0,1.233530045E-1
2.150636910E2,1.159858227E0,3.287546158E0,-1.070535183E-1
2.150687010E2,1.210864782E0,3.180096626E0,-2.377839684E-1
2.150737110E2,1.209370375E0,2.965771675E0,-2.694053650E-1
2.150787209E2,1.178023219E0,2.665016174E0,-2.664183378E-1
2.150837309E2,1.118458271E0,2.340686798E0,-2.404783964E-1
2.150887409E2,9.799101949E-1,1.977818489E0,-2.257248759E-1
2.150937510E2,8.522579670E-1,1.659537315E0,-1.107501388E-1
2.150987610E2,7.371833324E-1,1.279321671E0,6.147146225E-3
2.151037709E2,6.297364831E-1,7.863597870E-1,2.462837696E-1
2.151087809E2,6.250967979E-1,3.164110184E-1,4.515978098E-1
2.151137909E2,6.441816092E-1,-9.419631958E-2,6.339956522E-1
2.151188009E2,6.798959374E-1,-4.988384247E-1,7.579325438E-1
2.151238488E2,7.076385021E-1,-9.137315750E-1,7.624617815E-1
2.151288608E2,7.011129856E-1,-1.163306236E0,7.286496162E-1
2.151338727E2,7.242217064E-1,-1.326736450E0,6.174089909E-1
2.151388847E2,6.637423038E-1,-1.477723122E0,3.699288368E-1
2.151438509E2,5.677542686E-1,-1.605560303E0,4.432678223E-2
2.151488606E2,4.483679533E-1,-1.674889565E0,-2.799905539E-1
2.151538701E2,2.892551422E-1,-1.770024300E0,-6.052703857E-1
2.151588798E2,1.729485989E-1,-1.858561516E0,-9.787596464E-1
2.151638908E2,9.653937817E-2,-1.932050705E0,-1.365718365E0
2.151689006E2,1.594841480E-2,-1.928248882E0,-1.657376647E0
2.151739102E2,7.355630398E-3,-1.982405186E0,-1.741128802E0
2.151789199E2,3.891605139E-2,-2.112356186E0,-1.689940929E0
2.151839307E2,2.345076799E-1,-2.225283623E0,-1.554697752E0
2.151889405E2,5.284686685E-1,-2.396473885E0,-1.309141874E0
2.151939502E2,8.875817657E-1,-2.557661533E0,-9.946150780E-1
2.151989599E2,1.299465656E0,-2.679522991E0,-6.479660869E-1
2.152039706E2,1.693301797E0,-2.726897717E0,-2.941036224E-1
2.152089804E2,2.079456806E0,-2.810644150E0,2.033495903E-2
2.152139902E2,2.321518898E0,-2.860891342E0,2.168033123E-1
2.152190000E2,2.449582338E0,-3.018882751E0,4.161930084E-1
2.152240106E2,2.426159859E0,-3.139372826E0,5.613487959E-1
2.152290204E2,2.212640762E0,-3.294862747E0,6.241015196E-1
2.152340302E2,1.920683384E0,-3.451944351E0,6.167222261E-1
2.152390400E2,1.596873283E0,-3.550966740E0,5.525437593E-1
2.152440505E2,1.211660981E0,-3.517352581E0,3.197410107E-1
2.152490603E2,8.042670488E-1,-3.454819202E0,5.635857582E-3
2.152540702E2,3.945404291E-1,-3.389160156E0,-4.015204906E-1
2.152590800E2,-8.441209793E-2,-3.314980984E0,-8.122116327E-1
2.152640903E2,-5.446175337E-1,-3.292544842E0,-1.095936298E0
2.152691002E2,-9.073699713E-1,-3.196152687E0,-1.347199440E0
2.152741101E2,-1.186315060E0,-3.095063210E0,-1.546604037E0
2.152791200E2,-1.409093857E0,-2.923373222E0,-1.714889050E0
2.152841303E2,-1.492301941E0,-2.746185303E0,-1.883234501E0
2.152891402E2,-1.486315727E0,-2.562179565E0,-2.032108307E0
2.152941501E2,-1.414310217E0,-2.253515244E0,-2.138882160E0
2.152991600E2,-1.275225282E0,-1.880108833E0,-2.199928284E0
2.153041702E2,-1.150235415E0,-1.589680672E0,-2.199333668E0
2.153091801E2,-1.042885303E0,-1.390468597E0,-2.122985840E0
2.153141900E2,-9.994974136E-1,-1.181250572E0,-1.948606730E0
2.153191999E2,-9.369918108E-1,-1.016939163E0,-1.753079891E0
2.153242101E2,-9.430732727E-1,-8.782358170E-1,-1.508485556E0
2.153292201E2,-1.004647255E0,-6.694107056E-1,-1.352241278E0
2.153342300E2,-1.064646721E0,-3.253641129E-1,-1.348902702E0
2.153392399E2,-1.150802970E0,9.753417969E-2,-1.366009593E0
2.153442501E2,-1.239162922E0,5.298147202E-1,-1.394490480E0
2.153492600E2,-1.294949055E0,9.266138077E-1,-1.356081724E0
2.153542700E2,-1.247853160E0,1.261672020E0,-1.202959657E0
2.153592799E2,-1.142891765E0,1.498600960E0,-9.466335177E-1
2.153642900E2,-8.884633780E-1,1.695493698E0,-5.544729829E-1
2.153692999E2,-5.520501733E-1,1.784199715E0,-4.135119915E-2
2.153743099E2,-2.637128234E-1,1.768370628E0,4.996674061E-1
2.153793198E2,-7.531404495E-3,1.654650688E0,1.117913127E0
2.153843299E2,2.027472258E-1,1.464636803E0,1.649454832E0
2.153893398E2,3.764081001E-1,1.262387276E0,2.206606388E0
2.153943498E2,5.059585571E-1,1.092148781E0,2.648115635E0
2.153993598E2,4.998460412E-1,9.855022430E-1,3.001789570E0
2.154043698E2,4.281352758E-1,1.033700943E0,3.142234802E0
2.154093798E2,2.352895737E-1,1.112041473E0,3.079579830E0
2.154143898E2,-6.744033098E-2,1.305828094E0,2.898621321E0
2.154193997E2,-3.371611238E-1,1.455784798E0,2.616718054E0
2.154244097E2,-5.970835686E-1,1.610328674E0,2.277967930E0
2.154294197E2,-8.839612007E-1,1.809507370E0,1.857622623E0
2.154344297E2,-1.180841923E0,2.089196205E0,1.325353742E0
2.154394396E2,-1.484874725E0,2.464902878E0,7.259726524E-1
2.154444497E2,-1.777580500E0,2.873273849E0,1.042962074E-2
2.154494596E2,-2.021792173E0,3.261830330E0,-6.747232080E-1
2.154544696E2,-2.188151598E0,3.502843857E0,-1.183895469E0
2.154594796E2,-2.376277447E0,3.698908806E0,-1.625077724E0
2.154644896E2,-2.585146904E0,3.898100853E0,-1.933953643E0
2.154694995E2,-2.667968273E0,4.065288544E0,-2.163760185E0
2.154745095E2,-2.569885254E0,4.189216614E0,-2.188565493E0
2.154795195E2,-2.428953648E0,4.158189774E0,-2.128447056E0
2.154845295E2,-2.261317015E0,4.075164795E0,-2.114545584E0
2.154895395E2,-2.127680302E0,4.018497467E0,-2.100905418E0
2.154945495E2,-2.045828819E0,3.850621223E0,-2.065553188E0
2.154995595E2,-1.961680174E0,3.652337074E0,-2.062952280E0
2.155045695E2,-1.956228018E0,3.436180115E0,-2.087931156E0
2.155095795E2,-1.965980768E0,3.233247757E0,-2.104409218E0
2.155145894E2,-1.988645077E0,2.940122604E0,-2.139719009E0
2.155195994E2,-1.954612374E0,2.703393936E0,-2.178927183E0
2.155246094E2,-1.853468180E0,2.586362839E0,-2.010817766E0
2.155296194E2,-1.674821258E0,2.423234940E0,-1.639534712E0
2.155346293E2,-1.428209901E0,2.104616165E0,-1.190413475E0
2.155396393E2,-1.249952555E0,1.714379311E0,-8.047479391E-1
2.155446493E2,-1.070369363E0,1.370430946E0,-4.512487352E-1
2.155496593E2,-9.201853871E-1,1.036285400E0,-8.845227957E-2
2.155546693E2,-7.786900997E-1,7.101249695E-1,2.071778178E-1
2.155596793E2,-5.556115508E-1,3.494892120E-1,4.844687581E-1
2.155646892E2,-2.754836082E-1,-3.844738007E-2,8.258488178E-1
2.155696992E2,1.155752540E-1,-5.027141571E-1,1.324339747E0
2.155747092E2,4.700946808E-1,-9.070014954E-1,1.859539509E0
2.155797192E2,7.579423785E-1,-1.215038300E0,2.200842619E0
2.155847672E2,9.350739121E-1,-1.429438591E0,2.390972614E0
2.155897792E2,1.093439698E0,-1.619961739E0,2.490583420E0
2.155947911E2,1.159917831E0,-1.811306953E0,2.477053165E0
2.155998031E2,1.141263247E0,-1.995273590E0,2.327440739E0
2.156047693E2,1.018434048E0,-2.189991951E0,2.140938759E0
2.156097789E2,8.474221230E-1,-2.323722839E0,1.826059103E0
2.156147885E2,6.809949875E-1,-2.343928337E0,1.464268804E0
2.156197981E2,5.407281518E-1,-2.404288292E0,1.080224514E0
2.156248092E2,4.339797497E-1,-2.434657097E0,6.473456621E-1
2.156298189E2,4.093992710E-1,-2.335714340E0,8.612847328E-2
2.156348285E2,4.596461654E-1,-2.108136177E0,-2.576440573E-1
2.156398382E2,5.346258879E-1,-1.963815689E0,-3.995254040E-1
2.156445834E2,5.925952196E-1,-2.051464081E0,-5.664439201E-1
2.156495797E2,5.805296302E-1,-2.201636791E0,-6.448275447E-1
2.156545759E2,6.254249215E-1,-2.289146423E0,-6.706842780E-1
2.156595721E2,6.730261445E-1,-2.398236275E0,-6.894664168E-1
2.156645082E2,8.392648697E-1,-2.428978920E0,-7.075573206E-1
2.156695014E2,1.026155114E0,-2.459876060E0,-7.572335005E-1
2.156744945E2,1.293300867E0,-2.513072968E0,-7.158282995E-1
2.156794876E2,1.440932631E0,-2.558733940E0,-7.134311199E-1
2.156849383E2,1.490669012E0,-2.585845947E0,-7.219986916E-1
2.156899314E2,1.433887482E0,-2.527500153E0,-7.689688206E-1
2.156949246E2,1.260095835E0,-2.439135075E0,-9.000743032E-1
2.156999177E2,9.572497606E-1,-2.386521339E0,-1.057101130E0
2.157049708E2,6.296512485E-1,-2.282290936E0,-1.253531218E0
2.157099772E2,3.168951273E-1,-2.180692673E0,-1.361548305E0
2.157149835E2,5.639362335E-2,-1.977057934E0,-1.468103409E0
2.157199899E2,-1.381639242E-1,-1.666091442E0,-1.583019257E0
2.157250103E2,-2.851065993E-1,-1.407543182E0,-1.735665083E0
2.157300174E2,-3.851738572E-1,-1.144498825E0,-1.821693182E0
2.157350245E2,-4.232172370E-1,-9.223985672E-1,-1.878901482E0
2.157400316E2,-3.620301485E-1,-6.246032715E-1,-1.807729483E0
2.157450499E2,-2.293650508E-1,-3.426856995E-1,-1.718544960E0
2.157500575E2,-6.368958950E-2,-1.017074585E-1,-1.549893618E0
2.157550652E2,7.744657993E-2,8.165931702E-2,-1.415576935E0
2.157600729E2,2.114602327E-1,2.571506500E-1,-1.236173153E0
2.157648240E2,2.408384085E-1,3.336000443E-1,-1.077493668E0
2.157698186E2,2.484494448E-1,3.723306656E-1,-8.608256578E-1
2.157748132E2,1.818508506E-1,3.641080856E-1,-6.582102776E-1
2.157798078E2,5.228036642E-2,3.957271576E-1,-5.645831227E-1
2.157851656E2,-9.673511982E-2,5.476856232E-1,-4.897555113E-1
2.157901792E2,-1.865225434E-1,7.269706726E-1,-3.521990478E-1
2.157951927E2,-1.823353171E-1,8.628120422E-1,-1.663218737E-1
2.158002064E2,-1.583133042E-1,9.892883301E-1,1.722529531E-1
2.158049021E2,-1.527692676E-1,9.940519333E-1,5.666220784E-1
2.158098996E2,-1.222438514E-1,1.002612114E0,9.989333153E-1
2.158148970E2,-1.934677362E-2,1.078380585E0,1.361331224E0
2.158198945E2,9.741723537E-2,1.120839119E0,1.771532536E0
2.158252061E2,2.789426446E-1,1.168246269E0,2.182265997E0
2.158302200E2,5.038591027E-1,1.169199944E0,2.612184525E0
2.158352338E2,6.855554581E-1,1.115950584E0,3.086210728E0
2.158402476E2,9.064204097E-1,1.021080971E0,3.575184822E0
2.158452615E2,1.102172852E0,9.539222717E-1,3.960842609E0
2.158499872E2,1.397582293E0,1.061964989E0,4.270586967E0
2.158549889E2,1.754607439E0,1.271989822E0,4.398830891E0
2.158599906E2,2.111843109E0,1.571729660E0,4.312613964E0
2.158649922E2,2.333563089E0,1.769671440E0,3.940533638E0
2.158700266E2,2.440121412E0,1.946602821E0,3.519662619E0
2.158750299E2,2.457225800E0,2.118782043E0,3.095768929E0
2.158800333E2,2.468256235E0,2.328770638E0,2.597338438E0
2.158850366E2,2.426891088E0,2.572426796E0,2.078570843E0
2.158903353E2,2.362350225E0,2.801280022E0,1.526306152E0
2.158953539E2,2.220329762E0,2.997078896E0,9.355008602E-1
2.159003725E2,2.031939745E0,3.100083351E0,3.327444494E-1
2.159053910E2,1.764851451E0,3.158893585E0,-2.639839649E-1
2.159101064E2,1.426097870E0,3.189823151E0,-7.732931972E-1
2.159151097E2,1.070872784E0,3.145626068E0,-1.234190464E0
2.159201131E2,6.149638891E-1,3.043233871E0,-1.631802678E0
2.159251164E2,1.647915244E-1,2.932978630E0,-1.957940340E0
2.159304152E2,-1.784173548E-1,2.710336685E0,-2.183763027E0
2.159354337E2,-4.129004180E-1,2.544000626E0,-2.279706717E0
2.159404523E2,-6.809195280E-1,2.386117935E0,-2.314258099E0
2.159454709E2,-8.843865991E-1,2.131509781E0,-2.288580894E0
2.159504557E2,-9.255489111E-1,1.834686279E0,-2.127780437E0
2.159554725E2,-8.329421878E-1,1.494545937E0,-1.869809270E0
2.159604894E2,-6.384930015E-1,1.142197609E0,-1.566666842E0
2.159655062E2,-3.739777803E-1,7.758550644E-1,-1.192521811E0
2.159704960E2,-1.138255894E-1,4.026565552E-1,-8.218935728E-1
2.159755115E2,1.801801324E-1,5.970287323E-2,-4.720728993E-1
2.159805270E2,4.695716500E-1,-2.381544113E-1,-1.764165759E-1
2.159855424E2,7.898729444E-1,-5.430088043E-1,7.982969284E-2
2.159905363E2,1.031496644E0,-8.489408493E-1,3.421071768E-1
2.159955507E2,1.232431173E0,-1.163118362E0,5.205350518E-1
2.160005650E2,1.376400709E0,-1.467679977E0,6.307477951E-1
2.160055794E2,1.551097751E0,-1.729244232E0,6.684831381E-1
2.160105765E2,1.705667973E0,-1.930061340E0,6.804784536E-1
2.160155900E2,1.770965099E0,-2.185034752E0,6.148239374E-1
2.160206035E2,1.797361135E0,-2.396782398E0,5.275197029E-1
2.160256170E2,1.782126307E0,-2.625247002E0,4.052889347E-1
2.160306167E2,1.704901457E0,-2.813066483E0,2.817584276E-1
2.160356295E2,1.644427299E0,-2.971671581E0,2.286986113E-1
2.160406423E2,1.579241753E0,-3.154366493E0,1.278332472E-1
2.160456550E2,1.512804508E0,-3.305515766E0,7.166349888E-2
2.160506567E2,1.460062504E0,-3.490334034E0,8.663177490E-3
2.160556689E2,1.416862130E0,-3.647217274E0,-3.795921803E-2
2.160606812E2,1.361723542E0,-3.763656616E0,-7.669389248E-2
2.160656934E2,1.339553714E0,-3.874403000E0,-7.820200920E-2
2.160706968E2,1.302775741E0,-3.978947639E0,-1.014746428E-1
2.160757086E2,1.207273960E0,-4.065367699E0,-1.326981783E-1
2.160807204E2,1.126781821E0,-4.192305565E0,-1.664007902E-1
2.160857321E2,1.040168881E0,-4.222236156E0,-2.387932539E-1
2.160907369E2,9.127424955E-1,-4.155907154E0,-3.226698637E-1
2.160957483E2,7.731641531E-1,-4.023936749E0,-4.507093430E-1
2.161007597E2,6.460188627E-1,-3.886202812E0,-6.609405279E-1
2.161057711E2,5.055556297E-1,-3.712770939E0,-9.151993990E-1
2.161107769E2,3.632056713E-1,-3.503016949E0,-1.136707187E0
2.161157880E2,2.489254475E-1,-3.305912495E0,-1.266282201E0
2.161207992E2,1.198625565E-1,-3.023910046E0,-1.426161170E0
2.161258102E2,-3.414332867E-2,-2.756843090E0,-1.528508067E0
2.161308169E2,-2.113736868E-1,-2.463330269E0,-1.685908079E0
2.161358278E2,-3.501757979E-1,-2.171430111E0,-1.811033249E0
2.161408387E2,-3.901482224E-1,-1.853560448E0,-1.919094443E0
